0.0,16.956106434426555,7.167960073,0.2094522073,2.8939986870001536e-05,2.1198028240001123e-05,3.802628403000202e-05
16.956106434426555,23.825235433110258,7.167960073,0.2094522073,2.0651995370000306e-05,1.4352733970000211e-05,2.8309805840000417e-05
23.825235433110258,37.99513003033263,7.167960073,0.2094522073,8.94409191200052e-05,7.606987556000443e-05,0.00010414241650000605
37.99513003033263,58.92614810955657,7.361450441,0.23051795,0.00019505063640000908,0.00017517606490000817,0.00021622407090001006
58.92614810955657,86.07864755424501,7.807769077,0.2325858696,0.0002787514769000174,0.0002547570803000159,0.00030402008240001905
86.07864755424501,118.9129862478607,7.933549239,0.2181221519,0.00035354582030002233,0.0003253579205000205,0.0003830564239000242
118.9129862478607,156.8895220738667,7.843518094,0.209493398,0.00045004424000001956,0.0004174784891000182,0.0004839776099000211
156.8895220738667,199.46861291572577,7.611521978,0.1943529529,0.0003065247646693169,0.00027703735322419403,0.0003374071924037384
199.46861291572577,246.1106166569008,7.287571878,0.1773395064,0.00024220842015829327,0.0002137680425754379,0.0002721244768952816
246.1106166569008,296.27589118085484,6.904880255,0.173024741,0.0001289422338159073,0.0001012072992209638,0.00015846784677072317
296.27589118085484,349.4247943710506,6.488992101,0.1673309252,0.00023922414585812358,0.00020267318745939472,0.00027781422535532504
349.4247943710506,405.0176841109509,6.181722362,0.1633199832,9.456953962138819e-05,6.27411453634195e-05,0.0001284907188039477
405.0176841109509,462.5149182840189,6.181722362,0.1633199832,7.244684869665008e-05,4.093189373574543e-05,0.00010594232675152262
462.5149182840189,521.3768547737175,6.181722362,0.1633199832,3.9269339704037896e-05,7.71340943536419e-06,7.283538540562835e-05
521.3768547737175,581.0638514635091,6.181722362,0.1633199832,7.5565347788065e-05,4.010799290069398e-05,0.0001130500265844964
