0.0,10.096246782318588,3.444293421,3.318874679,3.58066725,0.8267097123,0.7063545179,0.9620238463,0.0003010492942,0.0002873363308,0.0003147739652
10.096246782318588,20.066252590030018,4.080801375,3.955673242,4.217595531,0.6987381963,0.6132015357,0.7917206461,0.0005611368024,0.0005444763801,0.0005777227969
20.066252590030018,40.63275111641344,5.022486241,4.890996141,5.158364953,0.5087036519,0.4557193189,0.5647836871,0.001341960886,0.001319116417,0.001364577627
40.63275111641344,71.01249385398097,5.484586,5.344978709,5.632923888,0.4534816827,0.407347746,0.5020828509,0.001788292092,0.001762628257,0.001813633584
71.01249385398097,110.4222322952448,6.069978702,5.904571438,6.248997925,0.35807965,0.3136725725,0.404784539,0.00194041271,0.001914603263,0.001965905627
110.4222322952448,158.07871793271684,6.24866393,6.047848375,6.453239432,0.2981248142,0.2518770406,0.3469705987,0.001700017485,0.001676272668,0.001723446007
158.07871793271684,213.19870225890946,6.197138098,5.972921242,6.436247724,0.4686455638,0.4028698184,0.5389251422,0.001251869478,0.001228938548,0.001274568815
213.19870225890946,274.9989367663346,6.680240427,6.36962275,7.025178004,0.4247773574,0.3449119995,0.5112885973,0.0009615993804,0.0009410783259,0.0009818599896
274.9989367663346,342.6961729475045,6.922728083,6.463663191,7.412332143,0.352748956,0.2547673929,0.4592433849,0.0007737759084,0.0007540993713,0.0007931195952
342.6961729475045,415.5071622949315,5.788578903,5.347183802,6.219157705,0.3883555182,0.2732190222,0.5108103408,0.0005976428116,0.0005784939681,0.0006179279128
415.5071622949315,492.64865630112723,7.026063416,6.470914219,7.651995899,1.032410126,0.8037938537,1.296685764,0.0004074785723,0.0003882705308,0.0004263230155
492.64865630112723,573.337406458604,6.697208193,6.040134293,7.526223368,0.6070685559,0.3980423021,0.8531565668,0.0003809820935,0.0003621043179,0.0003995236588
573.337406458604,656.790164259874,9.89472387,8.516361564,11.54717658,2.331022396,1.629473611,3.265580823,0.0002466888108,0.0002240511997,0.0002682011362
656.790164259874,742.2236811974498,8.480974213,7.450579244,9.861928691,2.369489613,1.710809314,3.296826884,0.000238539158,0.0002154335259,0.0002605111651
742.2236811974498,828.8547087638425,12.412882,10.39694468,14.55375617,4.999967668,3.320463473,0,0.0001547969423,0.0001462109727,0.0001792751828
