0.0,31.674102936500027,8.518731709,7.049732115,10.68288446,0.9817648919,0.5375243647,1.609754433,0.0002413294613,0.0002170175046,0.0002642593091
31.674102936500027,55.355765443112965,8.609095939,7.220959057,10.11418363,3.660709566e-10,0,0.2305629437,0.0004594017241,0.0004351827174,0.000477163016
55.355765443112965,86.07650370946429,6.385236934,5.678822077,7.243057001,0.2234600123,0.07564422414,0.4001523795,0.0007295298881,0.0006944245803,0.0007637509044
86.07650370946429,123.22575868726419,7.647205316,6.829932866,8.8546629,0.1633080911,0,0.3617921096,0.0007853350157,0.0007483797782,0.0008217806455
123.22575868726419,166.19297132822302,6.428232576,5.606979822,7.378650357,0.1084984026,0,0.2823978411,0.0007776828094,0.0007398296093,0.0008148029411
166.19297132822302,214.36758258405098,6.066180674,5.292186608,7.125876704,0.2274655822,0.02432677,0.4705102829,0.000645820037,0.0006057328727,0.0006849878339
214.36758258405098,267.1390334064583,5.290199588,4.518031942,6.161053909,0.002679347922,0,0.2117687612,0.000651297371,0.0006089504348,0.0006783572595
267.1390334064583,323.89676474715554,4.123223533,3.574146319,4.812600815,8.860981312e-09,0,0.09116736477,0.0006416801124,0.0006082586077,0.0006705960699
323.89676474715554,384.03021755785255,2.16272543,1.868455575,2.521136689,0.008119108924,0,0.1134087519,0.0005341908474,0.0004720793066,0.0005884987662
384.03021755785255,511.9820513960874,1.445334219,1.275620733,1.642001183,2.213027315e-17,0,0.01025573893,0.0008132526461,0.0007353385119,0.0009055722578
