0.0,13.482262368623182,2.937868204,0.3288890759,4.558158724000224e-05,3.272343218000161e-05,6.132327223000302e-05
13.482262368623182,26.795945860558735,2.937868204,0.3288890759,5.784096504000367e-05,4.24952310300027e-05,7.612162519000483e-05
26.795945860558735,54.259906985419995,2.937868204,0.3288890759,0.00028169344910002216,0.00024625907980001943,0.0003201558990000252
54.259906985419995,94.82821628987014,2.945923563,0.3278616664,0.000829514224652126,0.0007602751127747259,0.0009025800251154037
94.82821628987014,147.45494432057245,3.213386357,0.274421199,0.0010930324261138856,0.0010095534223921463,0.0011805873004601378
147.45494432057245,211.0941616241899,3.287324891,0.2255072287,0.0012229264472150385,0.0011385597363948057,0.0013108702844838959
211.0941616241899,284.6999387473859,3.252625288,0.1862667908,0.0012933508097364836,0.0012049883671139947,0.0013852123430194306
284.6999387473859,367.2263462368234,3.151568158,0.1471786815,0.0010398757888952727,0.0009571957314587449,0.00112612594658488
367.2263462368234,457.6274546391657,3.007129247,0.1134762552,0.0007938806323010011,0.0007142309704058033,0.0008773700914733373
457.6274546391657,554.8573345010764,2.836091673,0.08679350408,0.0005763761866276174,0.0004995492625148697,0.0006574152408251415
554.8573345010764,657.8700563692179,2.652705646,0.06658443961,0.0006891829499702751,0.000599082178933611,0.0007839078435157175
657.8700563692179,765.6196907902537,2.46841401,0.04550799637,0.000589637061982695,0.0004936098910557884,0.0006909214486418832
765.6196907902537,877.0603083108471,2.291482922,0.03387793682,0.000550400928304006,0.0004417380931813919,0.0006651681610594612
877.0603083108471,991.1459794776617,2.126880705,0.01855469979,0.00031295804468066055,0.0001958071854129133,0.0004379992892139945
991.1459794776617,1106.8307748373595,1.976936052,0.005003154893,0.00037563057941104893,0.00021614156077753006,0.0005475221763939041
