0.0,24.004705334444537,1.203377817,1.150844061,1.261198227,0.1125471859,0.08238118033,0.1533625729,0.000189933927,0.0001702477188,0.000210255471
24.004705334444537,48.60784110541627,1.710116291,1.581091031,1.862884053,0.1660567823,0.0964907325,0.2690458828,0.0001339434333,0.0001179497764,0.0001507870535
48.60784110541627,84.95029066243386,2.442577636,2.215475889,2.71002379,0.2092520333,0.1035607794,0.3501855303,0.0001295036354,0.0001167998038,0.0001431673337
84.95029066243386,132.09507538721613,3.873761492,3.515665822,4.273554929,0.4090707231,0.2456559717,0.6082181742,0.0001728685276,0.0001604535771,0.0001856326195
132.09507538721613,189.10521666148148,3.583812748,3.285078157,3.946032078,0.3518002111,0.2215226768,0.5140106579,0.0002899919619,0.000270652827,0.0003095345199
189.10521666148148,255.04373586694896,4.198816871,3.890014694,4.565006889,0.3907601121,0.2601177066,0.5439491228,0.0003892332259,0.0003684780415,0.0004103191994
255.04373586694896,328.97365438533706,3.457253187,3.226267216,3.700007847,0.289209382,0.1938358043,0.3963234578,0.0005661092355,0.0005380582636,0.0005965543048
328.97365438533706,409.95799359836434,3.480324669,3.265551045,3.696781618,0.366905788,0.269702371,0.4742028745,0.0006708517403,0.0006400230984,0.000704331159
409.95799359836434,497.05977488775,3.293133962,3.079702753,3.519695793,0.3647659035,0.2636535445,0.478441125,0.0007458261548,0.0007075236551,0.0007871530317
497.05977488775,589.3420196352123,3.422485526,3.15621333,3.716220663,0.4032398515,0.2747342766,0.5497029628,0.0007167386233,0.0006738675886,0.0007645124324
589.3420196352123,685.8677492224699,3.451528924,3.087781919,3.825135541,0.4563947659,0.2814736501,0.654310688,0.0006576175496,0.0006092829586,0.000716376564
685.8677492224699,785.6999850312417,6.560779506,6.054101733,7.148852228,2.579647319,2.015892287,3.335886039,0.0004513883086,0.000409889331,0.0004902897505
